s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
 3.0600527E+002, 2.6456823E+002, 1.6841479E-001, 6.1126004E-003, 1.7281333E-002, 0.0000000E+000, 2.1002428E+000, 2.0333747E+002, 3.4247806E+002, 1.5741323E-001, 7.8190393E-003, 2.1997708E-002, 0.0000000E+000, 3.3825549E+000, 3.9825126E+002, 1.3919386E+002, 1.7870145E-001, 4.5170503E-003, 1.2871441E-002, 0.0000000E+000, 2.7547769E-001, 5.1311265E-010, 1.4128434E+002, 1.7417386E-001, 5.2193294E-003, 1.4812449E-002, 0.0000000E+000, 2.8667544E-001, 5.7029992E-010, 1.2596799E-001, 6.2707967E+000, 5.6563138E+000, 6.5635945E+000, 5.5303458E+000, 3.5892386E+000, 8.5295575E+000, 8.0355256E+000, 5.3590847E+000, 4.4462870E+000, 1.1907516E-001, 1.7052582E+000, 1.5466399E+000, 2.0049488E+000, 1.4275647E+000, 2.8667700E+000, 5.2370170E+000, 4.9999923E+000, 2.7890129E+000, 2.1332223E+000, 1.5394887E-001, 3.7315708E+000, 3.3738086E+000, 3.9963877E+000, 3.2198597E+000, 2.6981845E+000, 5.9446065E+000, 5.6199643E+000, 3.6651878E+000, 2.9217798E+000, 7.0845686E-002, 1.3915208E+000, 1.2594533E+000, 1.7394410E+000, 1.1886076E+000, 2.7511128E+000, 4.7928594E+000, 4.5886848E+000, 2.4605125E+000, 1.8375720E+000, 2.8481035E+002, 1.5907866E-001, 7.5607607E-003, 2.1283860E-002, 0.0000000E+000, 2.9883762E+000, 2.8815730E+002, 1.5627435E-001, 7.9957405E-003, 2.2486087E-002, 0.0000000E+000, 2.4895090E+000, 2.7363512E+002, 1.5930235E-001, 7.5260640E-003, 2.1187963E-002, 0.0000000E+000, 3.2738352E+000, 2.9396832E+002, 1.5396880E-001, 8.3533575E-003, 2.3474494E-002, 0.0000000E+000, 2.3183926E+000
 3.0700464E+002, 2.3215064E+002, 1.7290554E-001, 5.4160549E-003, 1.5356173E-002, 0.0000000E+000, 1.7646483E+000, 2.1159520E+002, 3.2126271E+002, 1.5967437E-001, 7.4683432E-003, 2.1028430E-002, 0.0000000E+000, 3.2913900E+000, 4.2641337E+002, 1.3126958E+002, 1.7943867E-001, 4.4026994E-003, 1.2555390E-002, 0.0000000E+000, 2.7317920E-001, 2.6124839E-010, 1.4118419E+002, 1.7391554E-001, 5.2593985E-003, 1.4923195E-002, 0.0000000E+000, 2.9162798E-001, 0.0000000E+000, 1.3405631E-001, 6.4533096E+000, 5.8213843E+000, 6.7380191E+000, 5.6873280E+000, 3.5013468E+000, 8.5495848E+000, 8.0447610E+000, 5.4670039E+000, 4.5434142E+000, 1.5387537E-001, 1.6736183E+000, 1.5216440E+000, 1.9385088E+000, 1.3677687E+000, 2.7323717E+000, 5.0772508E+000, 4.8427629E+000, 2.7636449E+000, 2.1103912E+000, 1.5170353E-001, 4.4984567E+000, 4.0637814E+000, 4.7655190E+000, 3.9120778E+000, 2.6956877E+000, 6.1669609E+000, 5.8198336E+000, 3.8900390E+000, 3.1241459E+000, 1.2578016E-001, 1.4297921E+000, 1.2993909E+000, 1.7227778E+000, 1.1736108E+000, 2.4455610E+000, 4.4129443E+000, 4.2162060E+000, 2.3861491E+000, 1.7706449E+000, 2.7817062E+002, 1.6156057E-001, 7.1757877E-003, 2.0219845E-002, 0.0000000E+000, 2.8700465E+000, 2.5968074E+002, 1.6111365E-001, 7.2451128E-003, 2.0411450E-002, 0.0000000E+000, 2.4308314E+000, 2.8143508E+002, 1.5940046E-001, 7.5108461E-003, 2.1145903E-002, 0.0000000E+000, 3.7750245E+000, 2.8536536E+002, 1.5759184E-001, 7.7913837E-003, 2.1921272E-002, 0.0000000E+000, 2.2248564E+000
 3.0800798E+002, 2.5399062E+002, 1.6978721E-001, 5.8997316E-003, 1.6692992E-002, 0.0000000E+000, 1.7480726E+000, 1.9859733E+002, 3.2943594E+002, 1.5747732E-001, 7.8091371E-003, 2.1970340E-002, 0.0000000E+000, 3.3016706E+000, 4.0374105E+002, 1.3314750E+002, 1.7914993E-001, 4.4474866E-003, 1.2679176E-002, 0.0000000E+000, 2.7490052E-001, 2.4727056E-010, 1.3211452E+002, 1.7561759E-001, 4.9953907E-003, 1.4193512E-002, 0.0000000E+000, 2.8155906E-001, 0.0000000E+000, 1.4744910E-001, 6.6662447E+000, 6.0143651E+000, 6.9375614E+000, 5.8669160E+000, 3.5671629E+000, 8.2862457E+000, 7.8143374E+000, 5.1378487E+000, 4.2471746E+000, 8.8807470E-002, 1.5287251E+000, 1.3847334E+000, 1.8586835E+000, 1.2959259E+000, 2.6535513E+000, 4.9109996E+000, 4.6852547E+000, 2.6762141E+000, 2.0317035E+000, 1.5082566E-001, 4.4712846E+000, 4.0392387E+000, 4.7392248E+000, 3.8884131E+000, 3.1132436E+000, 6.6890366E+000, 6.3314573E+000, 3.9945588E+000, 3.2182137E+000, 1.1465084E-001, 1.4105573E+000, 1.2809666E+000, 1.7146723E+000, 1.1663158E+000, 2.6161329E+000, 4.5909743E+000, 4.3934902E+000, 2.3936072E+000, 1.7773573E+000, 2.7454342E+002, 1.5887200E-001, 7.5928161E-003, 2.1372457E-002, 0.0000000E+000, 2.7422983E+000, 2.6446091E+002, 1.5913997E-001, 7.5512517E-003, 2.1257578E-002, 0.0000000E+000, 2.4353798E+000, 3.0360714E+002, 1.6123673E-001, 7.2260203E-003, 2.0358681E-002, 0.0000000E+000, 3.9348901E+000, 2.7376319E+002, 1.6010066E-001, 7.4022387E-003, 2.0845726E-002, 0.0000000E+000, 2.1539341E+000
 3.0900865E+002, 2.4595769E+002, 1.7125958E-001, 5.6713453E-003, 1.6061762E-002, 0.0000000E+000, 1.4876409E+000, 1.6984337E+002, 3.2382943E+002, 1.5590812E-001, 8.0525319E-003, 2.2643051E-002, 0.0000000E+000, 3.2100851E+000, 3.9693105E+002, 1.3318448E+002, 1.7895556E-001, 4.4776359E-003, 1.2762505E-002, 0.0000000E+000, 2.7748008E-001, 8.7368340E-010, 1.3124627E+002, 1.7521553E-001, 5.0577545E-003, 1.4365877E-002, 0.0000000E+000, 2.8109288E-001, 0.0000000E+000, 1.7381120E-001, 5.3501698E+000, 4.8325339E+000, 5.5951244E+000, 4.6587227E+000, 3.8035800E+000, 8.3529072E+000, 7.8979744E+000, 4.9680930E+000, 4.0943945E+000, 1.2293463E-001, 1.4144742E+000, 1.2853202E+000, 1.7103054E+000, 1.1623856E+000, 2.5578209E+000, 4.5963066E+000, 4.3924580E+000, 2.4572516E+000, 1.8346372E+000, 1.2528936E-001, 5.1088246E+000, 4.6104710E+000, 5.4023010E+000, 4.4851817E+000, 2.8002974E+000, 6.6636852E+000, 6.2773465E+000, 4.2821537E+000, 3.4770491E+000, 1.0214720E-001, 1.3699053E+000, 1.2431295E+000, 1.6865239E+000, 1.1409823E+000, 2.5903287E+000, 4.5744271E+000, 4.3760172E+000, 2.4028642E+000, 1.7856885E+000, 2.7820617E+002, 1.5767195E-001, 7.7789581E-003, 2.1886929E-002, 0.0000000E+000, 2.7059671E+000, 2.9067139E+002, 1.5765944E-001, 7.7808975E-003, 2.1892289E-002, 0.0000000E+000, 2.5489728E+000, 2.8604913E+002, 1.6119930E-001, 7.2318264E-003, 2.0374728E-002, 0.0000000E+000, 4.3417031E+000, 2.6522839E+002, 1.5963862E-001, 7.4739057E-003, 2.1043804E-002, 0.0000000E+000, 1.9110918E+000
 3.1000374E+002, 2.4836166E+002, 1.7071612E-001, 5.7556410E-003, 1.6294744E-002, 0.0000000E+000, 2.2030671E+000, 2.2107535E+002, 3.3036990E+002, 1.5176471E-001, 8.6951961E-003, 2.4419291E-002, 0.0000000E+000, 3.0436695E+000, 3.8523377E+002, 1.2775933E+002, 1.7941978E-001, 4.4056294E-003, 1.2563488E-002, 0.0000000E+000, 2.7431049E-001, 5.4696223E-010, 1.4255810E+002, 1.7322428E-001, 5.3666201E-003, 1.5219542E-002, 0.0000000E+000, 2.9212213E-001, 0.0000000E+000, 1.3618400E-001, 5.0697974E+000, 4.5764361E+000, 5.3523793E+000, 4.4402521E+000, 3.5131187E+000, 7.4749927E+000, 7.0788053E+000, 4.3806399E+000, 3.5656867E+000, 1.3435959E-001, 1.3627492E+000, 1.2399102E+000, 1.6471554E+000, 1.1055507E+000, 2.6041549E+000, 4.6002442E+000, 4.4006352E+000, 2.4148551E+000, 1.7964804E+000, 1.6573745E-001, 5.3014268E+000, 4.7878579E+000, 5.5544552E+000, 4.6221204E+000, 3.5612287E+000, 7.6396310E+000, 7.2317908E+000, 4.4971681E+000, 3.6705620E+000, 1.1112366E-001, 1.3896457E+000, 1.2617935E+000, 1.6972878E+000, 1.1506698E+000, 2.5202864E+000, 4.4911952E+000, 4.2941043E+000, 2.3896746E+000, 1.7738179E+000, 2.7119815E+002, 1.5803602E-001, 7.7224870E-003, 2.1730850E-002, 0.0000000E+000, 2.5385764E+000, 2.8793111E+002, 1.5306931E-001, 8.4928779E-003, 2.3860110E-002, 0.0000000E+000, 2.5387786E+000, 2.8492777E+002, 1.5948407E-001, 7.4978683E-003, 2.1110033E-002, 0.0000000E+000, 4.6299727E+000, 2.5494579E+002, 1.5973238E-001, 7.4593626E-003, 2.1003609E-002, 0.0000000E+000, 1.8863436E+000
 3.1100450E+002, 2.4080099E+002, 1.7250107E-001, 5.4787710E-003, 1.5529512E-002, 0.0000000E+000, 1.7075021E+000, 2.0015847E+002, 3.0038334E+002, 1.5953805E-001, 7.4894968E-003, 2.1086896E-002, 0.0000000E+000, 3.2731633E+000, 4.1242172E+002, 1.3713176E+002, 1.7862825E-001, 4.5284051E-003, 1.2902825E-002, 0.0000000E+000, 2.7763703E-001, 2.4065927E-010, 1.3830709E+002, 1.7444938E-001, 5.1765929E-003, 1.4694331E-002, 0.0000000E+000, 3.0012925E-001, 0.0000000E+000, 1.3646928E-001, 5.2125375E+000, 4.7049307E+000, 5.4948341E+000, 4.5684614E+000, 3.7910865E+000, 8.6349785E+000, 8.1505893E+000, 5.2626579E+000, 4.3595029E+000, 1.2917183E-001, 1.4202249E+000, 1.2911196E+000, 1.7098189E+000, 1.1619477E+000, 2.4339927E+000, 4.3963564E+000, 4.2001201E+000, 2.3811295E+000, 1.7661273E+000, 1.4536776E-001, 5.1707831E+000, 4.6682416E+000, 5.4441812E+000, 4.5228738E+000, 3.1587770E+000, 7.3180859E+000, 6.9021550E+000, 4.5780747E+000, 3.7433780E+000, 9.2504869E-002, 1.3592182E+000, 1.2325469E+000, 1.6854792E+000, 1.1400420E+000, 2.4541868E+000, 4.3851034E+000, 4.1920117E+000, 2.3496824E+000, 1.7378250E+000, 2.7302645E+002, 1.5736934E-001, 7.8258962E-003, 2.2016660E-002, 0.0000000E+000, 2.7340977E+000, 2.7935225E+002, 1.5593558E-001, 8.0482872E-003, 2.2631320E-002, 0.0000000E+000, 2.5942490E+000, 2.7531700E+002, 1.6082557E-001, 7.2897960E-003, 2.0534949E-002, 0.0000000E+000, 4.9228897E+000, 2.5728960E+002, 1.5805132E-001, 7.7201126E-003, 2.1724288E-002, 0.0000000E+000, 1.9003410E+000
 3.1200349E+002, 2.5578970E+002, 1.6881738E-001, 6.0501644E-003, 1.7108769E-002, 0.0000000E+000, 1.7593714E+000, 2.0420891E+002, 3.3289936E+002, 1.5365927E-001, 8.4013512E-003, 2.3607142E-002, 0.0000000E+000, 3.2137501E+000, 4.0285285E+002, 1.3646867E+002, 1.7841509E-001, 4.5614677E-003, 1.2994205E-002, 0.0000000E+000, 2.7902929E-001, 7.6769426E-010, 1.4204472E+002, 1.7379247E-001, 5.2784879E-003, 1.4975956E-002, 0.0000000E+000, 2.9421839E-001, 2.6248783E-010, 1.4455529E-001, 4.5025677E+000, 4.0667664E+000, 4.7767782E+000, 3.9222111E+000, 3.5732133E+000, 7.8593998E+000, 7.4307812E+000, 4.7049524E+000, 3.8575679E+000, 1.2613792E-001, 1.3406190E+000, 1.2191709E+000, 1.6332469E+000, 1.0930330E+000, 2.5257038E+000, 4.4360074E+000, 4.2449770E+000, 2.3290694E+000, 1.7192732E+000, 1.5063590E-001, 5.3988669E+000, 4.8740438E+000, 5.6669968E+000, 4.7234079E+000, 3.8776084E+000, 8.7635689E+000, 8.2749728E+000, 5.3047263E+000, 4.3973644E+000, 1.3660948E-001, 1.4285742E+000, 1.2993777E+000, 1.7107306E+000, 1.1627683E+000, 2.4085381E+000, 4.3171261E+000, 4.1262673E+000, 2.3273537E+000, 1.7177291E+000, 2.7644408E+002, 1.5716016E-001, 7.8583419E-003, 2.2106336E-002, 0.0000000E+000, 2.7050563E+000, 2.8793486E+002, 1.5501023E-001, 8.1918190E-003, 2.3028023E-002, 0.0000000E+000, 2.7224262E+000, 2.9763443E+002, 1.5917611E-001, 7.5456440E-003, 2.1242079E-002, 0.0000000E+000, 5.7246920E+000, 2.5225858E+002, 1.5862475E-001, 7.6311681E-003, 2.1478457E-002, 0.0000000E+000, 1.7644234E+000
 3.1300101E+002, 2.4244481E+002, 1.7044352E-001, 5.7979390E-003, 1.6411650E-002, 0.0000000E+000, 1.6234195E+000, 2.0575980E+002, 3.3451374E+002, 1.5642568E-001, 7.9722530E-003, 2.2421171E-002, 0.0000000E+000, 3.0077608E+000, 3.4523031E+002, 1.3597759E+002, 1.7814788E-001, 4.6029155E-003, 1.3108761E-002, 0.0000000E+000, 2.7950167E-001, 0.0000000E+000, 1.3989118E+002, 1.7429120E-001, 5.2011283E-003, 1.4762144E-002, 0.0000000E+000, 2.8957240E-001, 0.0000000E+000, 1.0093073E-001, 3.5575102E+000, 3.2118523E+000, 3.8753453E+000, 3.1109215E+000, 3.6175710E+000, 7.2917486E+000, 6.9243308E+000, 4.0929434E+000, 3.3067598E+000, 7.1584374E-002, 1.2476352E+000, 1.1300301E+000, 1.5948166E+000, 1.0584457E+000, 2.7905262E+000, 4.7174292E+000, 4.5247389E+000, 2.3456688E+000, 1.7342127E+000, 1.6636836E-001, 5.0788758E+000, 4.5876250E+000, 5.3312732E+000, 4.4212567E+000, 3.7425541E+000, 8.1481365E+000, 7.7075783E+000, 4.8243482E+000, 3.9650241E+000, 1.0909454E-001, 1.4355202E+000, 1.3028776E+000, 1.7451915E+000, 1.1937831E+000, 2.5631997E+000, 4.5407513E+000, 4.3429961E+000, 2.3963174E+000, 1.7797964E+000, 2.6176026E+002, 1.5812915E-001, 7.7080408E-003, 2.1690923E-002, 0.0000000E+000, 2.3638799E+000, 3.0218377E+002, 1.5104663E-001, 8.8066170E-003, 2.4727244E-002, 0.0000000E+000, 2.5374687E+000, 2.9964379E+002, 1.5776679E-001, 7.7642468E-003, 2.1846269E-002, 0.0000000E+000, 4.0593795E+000, 2.5289615E+002, 1.5792621E-001, 7.7395194E-003, 2.1777926E-002, 0.0000000E+000, 1.8478085E+000
 3.1400152E+002, 2.3313699E+002, 1.7138766E-001, 5.6514911E-003, 1.6006888E-002, 0.0000000E+000, 1.5979750E+000, 2.0721449E+002, 3.1343067E+002, 1.5879655E-001, 7.6044857E-003, 2.1404710E-002, 0.0000000E+000, 3.2898188E+000, 3.8456853E+002, 1.3688115E+002, 1.7749091E-001, 4.7048192E-003, 1.3390410E-002, 0.0000000E+000, 2.8510295E-001, 5.7541585E-010, 1.4070187E+002, 1.7442087E-001, 5.1810161E-003, 1.4706556E-002, 0.0000000E+000, 2.8789739E-001, 0.0000000E+000, 1.4332057E-001, 3.8678859E+000, 3.4954294E+000, 4.1433312E+000, 3.3521088E+000, 2.9545856E+000, 6.4280172E+000, 6.0806740E+000, 3.8921974E+000, 3.1260885E+000, 9.4983875E-002, 1.4038713E+000, 1.2729825E+000, 1.7276532E+000, 1.1779987E+000, 2.6398281E+000, 4.6522475E+000, 4.4510056E+000, 2.4311853E+000, 1.8111775E+000, 1.7960569E-001, 4.3575156E+000, 3.9397246E+000, 4.5966757E+000, 3.7601189E+000, 2.9036606E+000, 6.5912508E+000, 6.2224918E+000, 4.1063561E+000, 3.3188312E+000, 1.0109569E-001, 1.4560837E+000, 1.3205849E+000, 1.7737538E+000, 1.2194892E+000, 2.4571427E+000, 4.4176548E+000, 4.2216036E+000, 2.3792779E+000, 1.7644608E+000, 2.6615702E+002, 1.5852716E-001, 7.6463045E-003, 2.1520292E-002, 0.0000000E+000, 2.5243089E+000, 2.7892887E+002, 1.5489877E-001, 8.2091082E-003, 2.3075808E-002, 0.0000000E+000, 2.6081211E+000, 2.9246153E+002, 1.5858670E-001, 7.6370695E-003, 2.1494767E-002, 0.0000000E+000, 3.3627093E+000, 2.6549100E+002, 1.5683760E-001, 7.9083740E-003, 2.2244618E-002, 0.0000000E+000, 1.8693476E+000
 3.1500965E+002, 2.1248695E+002, 1.7365569E-001, 5.2997019E-003, 1.5034588E-002, 0.0000000E+000, 1.4194036E+000, 1.8977093E+002, 3.6616650E+002, 1.5086964E-001, 8.8340143E-003, 2.4802966E-002, 0.0000000E+000, 3.7146714E+000, 3.9723393E+002, 1.3770618E+002, 1.7788992E-001, 4.6429273E-003, 1.3219349E-002, 0.0000000E+000, 2.8957486E-001, 5.5836542E-010, 1.3440899E+002, 1.7467170E-001, 5.1421093E-003, 1.4599023E-002, 0.0000000E+000, 2.8438455E-001, 2.7857969E-010, 1.5526973E-001, 3.9855108E+000, 3.6024867E+000, 4.2490069E+000, 3.4472170E+000, 3.2557930E+000, 6.9836272E+000, 6.6108438E+000, 4.1466000E+000, 3.3550507E+000, 1.0159549E-001, 1.4987833E+000, 1.3590645E+000, 1.8159536E+000, 1.2574690E+000, 2.3774303E+000, 4.4108045E+000, 4.2074671E+000, 2.4521401E+000, 1.8300368E+000, 1.4747886E-001, 4.7658618E+000, 4.3040235E+000, 5.0371488E+000, 4.1565447E+000, 3.3005260E+000, 7.3745535E+000, 6.9671508E+000, 4.4927933E+000, 3.6666247E+000, 1.2911088E-001, 1.6141589E+000, 1.4656541E+000, 1.9038139E+000, 1.3365433E+000, 2.5751814E+000, 4.7124278E+000, 4.4987031E+000, 2.5560122E+000, 1.9235218E+000, 2.6785720E+002, 1.5811680E-001, 7.7099565E-003, 2.1696218E-002, 0.0000000E+000, 2.7193140E+000, 2.9184826E+002, 1.5677121E-001, 7.9186724E-003, 2.2273081E-002, 0.0000000E+000, 2.8446177E+000, 2.8421737E+002, 1.6076189E-001, 7.2996745E-003, 2.0562252E-002, 0.0000000E+000, 3.3857772E+000, 2.6996202E+002, 1.5654136E-001, 7.9543246E-003, 2.2371619E-002, 0.0000000E+000, 1.9908095E+000
 3.1600199E+002, 1.9913876E+002, 1.7579077E-001, 4.9685285E-003, 1.4119268E-002, 0.0000000E+000, 1.5710663E+000, 1.9791608E+002, 3.6049454E+002, 1.5239138E-001, 8.5979140E-003, 2.4150415E-002, 0.0000000E+000, 3.9693159E+000, 4.2165739E+002, 1.3306103E+002, 1.7817483E-001, 4.5987358E-003, 1.3097209E-002, 0.0000000E+000, 2.8165926E-001, 8.3556908E-010, 1.4221707E+002, 1.7284653E-001, 5.4252132E-003, 1.5381485E-002, 0.0000000E+000, 2.9931506E-001, 8.2921442E-010, 1.2092587E-001, 4.3854568E+000, 3.9590037E+000, 4.6832968E+000, 3.8380778E+000, 3.3491507E+000, 7.2690071E+000, 6.8770215E+000, 4.3386222E+000, 3.5278708E+000, 1.4135665E-001, 1.5629974E+000, 1.4208333E+000, 1.8404066E+000, 1.2794767E+000, 2.5967553E+000, 4.6849382E+000, 4.4761199E+000, 2.5069487E+000, 1.8793646E+000, 1.8525419E-001, 4.7334855E+000, 4.2786624E+000, 4.9669972E+000, 4.0934082E+000, 3.2634848E+000, 7.3332851E+000, 6.9263051E+000, 4.4885661E+000, 3.6628202E+000, 9.3340415E-002, 1.5767553E+000, 1.4284138E+000, 1.9021807E+000, 1.3350734E+000, 2.8472921E+000, 5.0627003E+000, 4.8411594E+000, 2.6341739E+000, 1.9938673E+000, 2.7288212E+002, 1.5768605E-001, 7.7767705E-003, 2.1880883E-002, 0.0000000E+000, 2.7795221E+000, 3.1285530E+002, 1.5393542E-001, 8.3585334E-003, 2.3488800E-002, 0.0000000E+000, 2.9513280E+000, 2.9338964E+002, 1.6070415E-001, 7.3086293E-003, 2.0587002E-002, 0.0000000E+000, 3.5947924E+000, 2.6461533E+002, 1.5737329E-001, 7.8252827E-003, 2.2014964E-002, 0.0000000E+000, 2.0138419E+000
 3.1700373E+002, 2.1193550E+002, 1.7501348E-001, 5.0890929E-003, 1.4452493E-002, 0.0000000E+000, 1.8876189E+000, 1.9079809E+002, 3.7432534E+002, 1.5097434E-001, 8.8177752E-003, 2.4758084E-002, 0.0000000E+000, 3.8699847E+000, 4.2741071E+002, 1.3633145E+002, 1.7709717E-001, 4.7658923E-003, 1.3559208E-002, 0.0000000E+000, 2.7954465E-001, 2.9920632E-010, 1.3889799E+002, 1.7343488E-001, 5.3339538E-003, 1.5129256E-002, 0.0000000E+000, 2.9353903E-001, 3.0588000E-010, 1.3189657E-001, 5.2702444E+000, 4.7564096E+000, 5.5571136E+000, 4.6245130E+000, 3.6367113E+000, 7.9781419E+000, 7.5439988E+000, 4.7601964E+000, 3.9072876E+000, 1.4762799E-001, 1.6836643E+000, 1.5300607E+000, 1.9548021E+000, 1.3824327E+000, 2.7548968E+000, 5.0360864E+000, 4.8079674E+000, 2.6999554E+000, 2.0530706E+000, 1.8921289E-001, 4.3694096E+000, 3.9513899E+000, 4.5989625E+000, 3.7621770E+000, 3.3091722E+000, 7.1043379E+000, 6.7248214E+000, 4.2139315E+000, 3.4156491E+000, 1.1772577E-001, 1.5588574E+000, 1.4147442E+000, 1.8598975E+000, 1.2970185E+000, 2.7345632E+000, 4.8823667E+000, 4.6675864E+000, 2.5665693E+000, 1.9330231E+000, 2.7274111E+002, 1.5707697E-001, 7.8712463E-003, 2.2142002E-002, 0.0000000E+000, 2.8524735E+000, 2.9754592E+002, 1.5306050E-001, 8.4942437E-003, 2.3863885E-002, 0.0000000E+000, 2.7961292E+000, 2.9951064E+002, 1.5871513E-001, 7.6171481E-003, 2.1439707E-002, 0.0000000E+000, 3.7686218E+000, 2.6029346E+002, 1.5768569E-001, 7.7768263E-003, 2.1881037E-002, 0.0000000E+000, 2.1116515E+000
 3.1800164E+002, 2.1788970E+002, 1.7411919E-001, 5.2278052E-003, 1.4835875E-002, 0.0000000E+000, 1.9521222E+000, 2.0831485E+002, 3.1498706E+002, 1.5963538E-001, 7.4743959E-003, 2.1045159E-002, 0.0000000E+000, 2.9869091E+000, 3.8365966E+002, 1.3647246E+002, 1.7750150E-001, 4.7031758E-003, 1.3385868E-002, 0.0000000E+000, 2.7772588E-001, 0.0000000E+000, 1.4925256E+002, 1.7222118E-001, 5.5222111E-003, 1.5649575E-002, 0.0000000E+000, 2.9942739E-001, 2.8300327E-010, 1.2299717E-001, 5.7016224E+000, 5.1437599E+000, 5.9973911E+000, 5.0207627E+000, 3.4189570E+000, 7.3641211E+000, 6.9696047E+000, 4.3639300E+000, 3.5506478E+000, 1.0101313E-001, 1.4701787E+000, 1.3332622E+000, 1.7879314E+000, 1.2322491E+000, 2.5796733E+000, 4.7355633E+000, 4.5199743E+000, 2.5746558E+000, 1.9403010E+000, 1.9023594E-001, 4.4063090E+000, 3.9847017E+000, 4.6348389E+000, 3.7944658E+000, 3.0365645E+000, 6.2949553E+000, 5.9691162E+000, 3.6771566E+000, 2.9325517E+000, 1.1080302E-001, 1.3702599E+000, 1.2443142E+000, 1.6782227E+000, 1.1335112E+000, 2.8070277E+000, 4.8473078E+000, 4.6432798E+000, 2.4590460E+000, 1.8362521E+000, 2.7148214E+002, 1.5871221E-001, 7.6176021E-003, 2.1440962E-002, 0.0000000E+000, 2.4772090E+000, 2.8588378E+002, 1.5490979E-001, 8.2073992E-003, 2.3071084E-002, 0.0000000E+000, 2.3928410E+000, 2.8632403E+002, 1.5913615E-001, 7.5518434E-003, 2.1259214E-002, 0.0000000E+000, 3.2570191E+000, 2.7932126E+002, 1.5613090E-001, 8.0179908E-003, 2.2547584E-002, 0.0000000E+000, 2.0340837E+000
 3.1900078E+002, 2.4835417E+002, 1.6958629E-001, 5.9308701E-003, 1.6779054E-002, 0.0000000E+000, 1.8095784E+000, 1.8954771E+002, 3.4749258E+002, 1.5267982E-001, 8.5532782E-003, 2.4027049E-002, 0.0000000E+000, 3.3216219E+000, 4.2015342E+002, 1.3584942E+002, 1.7712735E-001, 4.7612105E-003, 1.3546268E-002, 0.0000000E+000, 2.7827396E-001, 0.0000000E+000, 1.4060098E+002, 1.7351142E-001, 5.3220820E-003, 1.5096444E-002, 0.0000000E+000, 2.9393638E-001, 1.8191571E-009, 9.7422985E-002, 5.0040638E+000, 4.5133997E+000, 5.3254066E+000, 4.4159767E+000, 3.3795310E+000, 7.5792018E+000, 7.1592347E+000, 4.6184366E+000, 3.7797037E+000, 9.0025816E-002, 1.4157922E+000, 1.2832156E+000, 1.7445322E+000, 1.1931898E+000, 2.4072931E+000, 4.3987349E+000, 4.1995907E+000, 2.4102076E+000, 1.7922976E+000, 1.8366400E-001, 5.4140919E+000, 4.8910491E+000, 5.6491937E+000, 4.7073851E+000, 3.2493007E+000, 7.3927895E+000, 6.9784406E+000, 4.5622546E+000, 3.7291399E+000, 8.1194121E-002, 1.4409704E+000, 1.3049928E+000, 1.7785421E+000, 1.2237986E+000, 2.5095154E+000, 4.5570675E+000, 4.3523123E+000, 2.4663179E+000, 1.8427968E+000, 2.7027932E+002, 1.5909370E-001, 7.5584283E-003, 2.1277414E-002, 0.0000000E+000, 2.6458899E+000, 2.7596519E+002, 1.5638409E-001, 7.9787186E-003, 2.2439041E-002, 0.0000000E+000, 2.6004704E+000, 3.1077982E+002, 1.5750420E-001, 7.8049694E-003, 2.1958821E-002, 0.0000000E+000, 4.4209933E+000, 2.6802914E+002, 1.5944109E-001, 7.5045452E-003, 2.1128488E-002, 0.0000000E+000, 1.9445868E+000
